CustomerID,Recency,Frequency,Monetary,R_Score,F_Score,M_Score,RFM_Score,Segment
49c530e0eda65a04bc0b39dce0b305f3,162,1,0.0,4,2,1,421,Potential Loyalists
49c5ef1f262be01b80383cd169a74cc2,161,1,138.0,4,2,4,424,Potential Loyalists
49e30036e0a9b1d35c61e3095d05e263,39,1,1045.0,5,2,5,525,Potential Loyalists
4a0eed40063695c28f67f468dd5776f8,133,1,79.9,4,2,3,423,Potential Loyalists
4a17a49c025e9cfe067bca2ca537387c,93,1,158.0,5,2,5,525,Potential Loyalists
4a1857ed6d79eb215ed4805b853e1356,193,1,44.9,4,2,2,422,Potential Loyalists
4a3b6233269f211111508c801117a357,181,1,0.0,4,2,1,421,Potential Loyalists
4a523acb002d650ef0738916f939df50,178,1,144.99,4,2,4,424,Potential Loyalists
4a56c5864ec9c27869d80d07115ff36c,92,1,159.49,5,2,5,525,Potential Loyalists
4a81df1304069878473990ba8bc10d1e,101,1,49.9,5,2,3,523,Potential Loyalists
4a8c8f751984985cd49f74249da95aae,151,1,0.0,4,2,1,421,Potential Loyalists
4aa1f32110cbeb6c40b0c0f368557803,36,1,89.99,5,2,4,524,Potential Loyalists
4aa8a66122568f63b9873e610b4d1d1d,187,1,88.89,4,2,3,423,Potential Loyalists
4aab13ab7f6f9109fa6a996ff4b2cf4e,171,1,0.0,4,2,1,421,Potential Loyalists
4ac2c632ad4eb06bde1abf92c3aeb44a,201,1,85.0,4,2,3,423,Potential Loyalists
4ad24023bdc79038ec5799f650ecc0bc,35,1,39.9,5,2,2,522,Potential Loyalists
4aedd3b77829688ccf04a794212d375c,90,1,97.9,5,2,4,524,Potential Loyalists
4b0a2eb6cad52bcbb4df29d278fede29,187,1,53.89,4,2,3,423,Potential Loyalists
4b154e0720d0923cee4489015af0f662,59,1,144.9,5,2,4,524,Potential Loyalists
4b2a90f97fb6d4022044367a62d2aa0f,189,1,101.49,4,2,4,424,Potential Loyalists
4b40745dcdd2de6de0af5e206d8ecf8b,148,1,59.98,4,2,3,423,Potential Loyalists
4b48b3ba43eca5e212825cbde90b1b76,52,1,19.9,5,2,2,522,Potential Loyalists
4b52b581adde85cafdb0b04a130e5d6d,79,1,24.99,5,2,2,522,Potential Loyalists
4b61b1aa8bb2f7dc1bb6e81b6fce88b7,202,1,112.0,4,2,4,424,Potential Loyalists
4b8d2c20253a3dc25770c9cb06232a69,147,1,154.0,4,2,5,425,Potential Loyalists
4badd97df3e4ad6d64508b5c25d4dca9,159,1,28.0,4,2,2,422,Potential Loyalists
4bb97ff40d9e2fecefaa62fbce588e34,114,1,19.9,5,2,2,522,Potential Loyalists
4bd3154555b2d1d19fed1ccf31aa33f7,181,1,0.0,4,2,1,421,Potential Loyalists
4bd91035db69402af2402d830849b4df,159,1,99.9,4,2,4,424,Potential Loyalists
4beb171d402535985ed8f5843bcc8dd0,62,1,29.0,5,2,2,522,Potential Loyalists
4bf4cdbd2db7a58bec527ea23ccbeb26,128,1,94.9,4,2,4,424,Potential Loyalists
4bf9358b618236ea203ef23a0ea9a791,126,1,0.0,4,2,1,421,Potential Loyalists
4bfb2458768dbee0e7e1e04164a58abe,94,1,17.0,5,2,2,522,Potential Loyalists
4c0aa4a0808110794130a1735a751aea,130,1,149.9,4,2,4,424,Potential Loyalists
4c0c0aaace4f4f653104ae52e4811ec6,67,1,39.9,5,2,2,522,Potential Loyalists
4c0dc4c1650460e296cf9e51ea06c993,127,1,0.0,4,2,1,421,Potential Loyalists
4c1cacfc081ddc8593a27c9d3c88be49,108,1,329.94,5,2,5,525,Potential Loyalists
4c1d5130a8d1d1edc9a7977504b2d40d,44,1,0.0,5,2,1,521,Potential Loyalists
4c20c0ee3e142218ffbb29ea05d6efa3,203,1,49.9,4,2,3,423,Potential Loyalists
4c302f270df7e2504744b098d013b0e3,123,1,110.0,4,2,4,424,Potential Loyalists
4c78e1b1723e4144f76a00609f312fc2,194,1,19.9,4,2,2,422,Potential Loyalists
4c7ddb7b5d196b2967554adca4964542,124,1,49.9,4,2,3,423,Potential Loyalists
4c7e61a1faa0d4745bca0164648b3ddd,190,1,0.0,4,2,1,421,Potential Loyalists
4cf926be7c4508b256de872d8de17979,189,1,129.0,4,2,4,424,Potential Loyalists
4d00a68a5ecafd5138753a21c61071d4,171,1,89.7,4,2,4,424,Potential Loyalists
4d094dfd23064797e35aab51f129fda4,125,1,99.0,4,2,4,424,Potential Loyalists
4d0d481f5a938ec64900b4e0b317e15c,46,1,59.99,5,2,3,523,Potential Loyalists
4d2e06feac9e7556570da81b6b1a1423,200,1,124.99,4,2,4,424,Potential Loyalists
4d337c98856b7ffd5018d7a5b3fbaf76,151,1,29.9,4,2,2,422,Potential Loyalists
4d62a023211df06c5649d5bb1bf699e0,140,1,29.45,4,2,2,422,Potential Loyalists
4d79dc7488d0c0a6af048c5dc363e2cd,43,1,120.0,5,2,4,524,Potential Loyalists
4dc97210cddbf67b977de29abd35eece,102,1,119.9,5,2,4,524,Potential Loyalists
4dcabe94c61f202327839a734955b0cf,197,1,69.9,4,2,3,423,Potential Loyalists
4ddf638d30917fc90e69fa4294fec79f,202,1,49.0,4,2,3,423,Potential Loyalists
4e012ebff739bde041e02fcabd42d3d0,43,1,1376.55,5,2,5,525,Potential Loyalists
4e15fee963523774998876e3624952f4,45,1,139.99,5,2,4,524,Potential Loyalists
4e1e21d422058c75922a29548f43479d,163,1,178.99,4,2,5,425,Potential Loyalists
4e27e7b9f149bcd4ea5ec0dc251b11b4,158,1,164.99,4,2,5,425,Potential Loyalists
4e40f88729018a8129193dc0223912d4,126,1,0.0,4,2,1,421,Potential Loyalists
4e480c651903b26e987ad098dd01cfd3,63,1,56.0,5,2,3,523,Potential Loyalists
4e52868ca801ed63098753335c0ff17b,101,1,49.99,5,2,3,523,Potential Loyalists
4e5e69a95bea47fa026e3bbdc386f55c,177,1,0.0,4,2,1,421,Potential Loyalists
4e6c6d1d5100010e95fafd14df22e007,186,1,258.0,4,2,5,425,Potential Loyalists
4e6f6ed96c6bf5701e889301565361c7,105,1,0.0,5,2,1,521,Potential Loyalists
4e7b44775e9dfd6a7ad38006221ba740,96,1,97.99,5,2,4,524,Potential Loyalists
4e7da8460a307b63a7a4d98750f3a95a,108,1,99.8,5,2,4,524,Potential Loyalists
4ebfd10a85099b098816cbbca0604b59,172,1,149.9,4,2,4,424,Potential Loyalists
4ece0ab94505340f9f8c39f09d5c1280,91,1,129.9,5,2,4,524,Potential Loyalists
4edb41f4555044def164944f4bc31c3c,39,1,29.0,5,2,2,522,Potential Loyalists
4f0a93edbe276308a671448764c8e1c2,59,1,0.0,5,2,1,521,Potential Loyalists
4f114ef058f9d3a854fec64219e8d91f,35,1,159.9,5,2,5,525,Potential Loyalists
4f30c12cd0b6830b37fe2b29ecfa25de,170,1,129.9,4,2,4,424,Potential Loyalists
4f42bd047403d725c47c10d46d2075eb,58,1,24.0,5,2,2,522,Potential Loyalists
4f5dc7d759b71c6fa79c3022e2235cc5,92,1,0.0,5,2,1,521,Potential Loyalists
4f6a76ff888ac68a646c515920c0f3e3,47,1,40.7,5,2,2,522,Potential Loyalists
4f8602e886ab87a176e8f0a2c2e06069,109,1,330.0,5,2,5,525,Potential Loyalists
4f922e1a973e7a72b422022f4aabfd47,129,1,65.9,4,2,3,423,Potential Loyalists
4f99c339d669d50ab3d87009990197d8,147,1,149.9,4,2,4,424,Potential Loyalists
4fa4365000c7090fcb8cad5713c6d3db,23,1,0.0,5,2,1,521,Potential Loyalists
4fa62147a0294ea8e717288b6615d2a5,27,1,48.9,5,2,2,522,Potential Loyalists
4fa93ce17fd5c9868466a49cc823188e,85,1,21.0,5,2,2,522,Potential Loyalists
4fabe276b1e63a047b87cf7d79af884e,39,1,18.9,5,2,2,522,Potential Loyalists
4fefe0e53334d2252f3b920db8df4776,39,1,48.5,5,2,2,522,Potential Loyalists
5014640d3efef58a7b050e3af74bbcec,193,1,79.99,4,2,3,423,Potential Loyalists
50160b006ccda0a52d2cb6e170251a0b,122,1,0.0,4,2,1,421,Potential Loyalists
503033d8d8c0a27ba5a2ac8fe424b45b,121,1,132.97,4,2,4,424,Potential Loyalists
5072b38d1de83ef6b9c7c15983a0f731,154,1,230.0,4,2,5,425,Potential Loyalists
5078b16249b55c1b790a5756a02ddfe5,137,1,99.9,4,2,4,424,Potential Loyalists
507c84a12a163fa17b7d875eb0f80bb1,128,1,79.0,4,2,3,423,Potential Loyalists
5098a0313c0a6e4566a3d17151d54ebc,148,1,0.0,4,2,1,421,Potential Loyalists
50b8f1b2deb925b4dcf09ac30eb85db7,114,1,106.9,5,2,4,524,Potential Loyalists
50bcf3c27a375da1f5d33ab1798b38a4,177,1,259.9,4,2,5,425,Potential Loyalists
50c544adc0b470eef70217bd327e672a,45,1,159.99,5,2,5,525,Potential Loyalists
50f8c5f8f6d5b86bc62dd8e671ff2e78,150,1,0.0,4,2,1,421,Potential Loyalists
50f99f56ab935ac45c6f1cd4c0bfbe2a,88,1,49.1,5,2,3,523,Potential Loyalists
5136d09d75000986bac52a8f5583f355,178,1,110.0,4,2,4,424,Potential Loyalists
5143bcc6bc4a69be5dfd6db38f2c1bb3,85,1,22.9,5,2,2,522,Potential Loyalists
516aae6b5114b40f0c423bcec3f73bc3,62,1,0.0,5,2,1,521,Potential Loyalists
517a35f625b57d7c8533adfefb2d1b98,163,1,499.99,4,2,5,425,Potential Loyalists
5182a0cedbcab2cdd746471065fbb6dc,159,1,59.99,4,2,3,423,Potential Loyalists
5188090bf12661971a81f523d5b42f35,126,1,0.0,4,2,1,421,Potential Loyalists
518bd6dc8b398a069309bc013fbc43a8,107,1,249.9,5,2,5,525,Potential Loyalists
519bfc92913c498006c2b05dbaad7525,94,1,475.0,5,2,5,525,Potential Loyalists
51bb00d04d164d61ffd05a7284d5a44e,148,1,110.32,4,2,4,424,Potential Loyalists
51c71e07d4ffb31ee4286c41a71ff23f,172,1,30.0,4,2,2,422,Potential Loyalists
51cbfa44126505de7a55fb99ba49648b,157,1,139.8,4,2,4,424,Potential Loyalists
51d368d03eceff9882c5870827f9ce0e,53,1,269.70000000000005,5,2,5,525,Potential Loyalists
51d3d5423e89bdef188c9b6014773577,82,1,16.0,5,2,2,522,Potential Loyalists
52152ab824fe738e8230950c5edbafdb,180,1,21.99,4,2,2,422,Potential Loyalists
52343fcfb4c1fbb0f91f9752d850d5fc,196,1,318.0,4,2,5,425,Potential Loyalists
524e35dd7c90f48c76141a4bd25b3d4b,28,1,36.82,5,2,2,522,Potential Loyalists
525eb1a84ca6c1c0df03dcafaf9c0afc,46,1,59.6,5,2,3,523,Potential Loyalists
527db84cb89710401bd01009f23a4118,84,1,99.9,5,2,4,524,Potential Loyalists
5287bb98e3da27fddfa3c3b13993f04f,35,1,49.9,5,2,3,523,Potential Loyalists
52a2f316baf6921a49770363ec6b1268,184,1,39.99,4,2,2,422,Potential Loyalists
52b7e40d53b336e18d6346d2236a5ede,52,1,350.0,5,2,5,525,Potential Loyalists
52b8fc428690f8974a3d3ff3a162f7b7,26,1,169.9,5,2,5,525,Potential Loyalists
52ba13556336e0643d5af3b1a94ea82b,130,1,13.65,4,2,2,422,Potential Loyalists
52c2d25d17331709d360f6d8fce886af,154,1,299.0,4,2,5,425,Potential Loyalists
52fc446155bc2a278dbaa6695e3c06c6,51,1,142.0,5,2,4,524,Potential Loyalists
5340888f5f7415514d6e02a9293938c0,183,1,115.0,4,2,4,424,Potential Loyalists
536911eef34352fe5aadbb4a39bac190,92,1,89.9,5,2,4,524,Potential Loyalists
537eaa7044e92f1ce907e98a5eeb989e,61,1,59.8,5,2,3,523,Potential Loyalists
53a9a392c03c3d428c6cc5f6bd753f16,90,1,129.0,5,2,4,524,Potential Loyalists
53c26d4cc00e6fe479057e894b7c1805,154,1,104.9,4,2,4,424,Potential Loyalists
53e59bf8386630311c1a630e0aa7e92b,92,1,0.0,5,2,1,521,Potential Loyalists
53f83d958a9f00d0e7913a0e6261885d,49,1,0.0,5,2,1,521,Potential Loyalists
54875f4b4cc6b4c3b0608fbfd64c39a2,89,1,152.0,5,2,5,525,Potential Loyalists
548a09978548d2e347d494793e34c797,77,1,0.0,5,2,1,521,Potential Loyalists
5493b0c34dc1481b67a6365a6c3ff174,65,1,19.9,5,2,2,522,Potential Loyalists
54a4d076947c8f0e3de1e6eb3bab9dc5,68,1,0.0,5,2,1,521,Potential Loyalists
54a6fac091f0d157752db7bb34a6d838,166,1,59.99,4,2,3,423,Potential Loyalists
54b1e10e822b9b303d8ef8845cc3901d,179,1,18.5,4,2,2,422,Potential Loyalists
54d020f986a115a20bfab3694af204d4,32,1,159.9,5,2,5,525,Potential Loyalists
54d7a15160876f86860fd741b906a742,78,1,219.0,5,2,5,525,Potential Loyalists
54e0af4a0f1db52a08a5f9b39954dfef,145,1,299.99,4,2,5,425,Potential Loyalists
54f2711f2fa5fa43b63e30c4092e1b0b,44,1,212.0,5,2,5,525,Potential Loyalists
5501229f067d77af54f8242b218e2d51,57,1,0.0,5,2,1,521,Potential Loyalists
55020cb68ae358a51969695657a54e9c,101,1,316.05,5,2,5,525,Potential Loyalists
55094b4209466f0537cc52a4e3481639,130,1,489.0,4,2,5,425,Potential Loyalists
551a0e417b10f992a724b436f2a5588c,84,1,0.0,5,2,1,521,Potential Loyalists
55310366b1116f6cf157b304213b24e7,129,1,53.79,4,2,3,423,Potential Loyalists
555c9a08eb946bc1d57e5a2bbe9dcb31,43,1,120.0,5,2,4,524,Potential Loyalists
5562519ab10ca3a2bcafca081618d2ea,43,1,0.0,5,2,1,521,Potential Loyalists
5567ff09b0607b9546948fec46fe15ad,49,1,33.99,5,2,2,522,Potential Loyalists
556ef155029a0a2acc715e187be1fea9,80,1,0.0,5,2,1,521,Potential Loyalists
557cd07fbd892abdb1dc537a91ac9f00,133,1,99.0,4,2,4,424,Potential Loyalists
558b201e6ece802d5e0bd32fbcab8939,143,1,110.0,4,2,4,424,Potential Loyalists
559df1e714566692202143c82bf531ca,174,1,49.9,4,2,3,423,Potential Loyalists
55ada0c8e02119e570b002a700dac03f,64,1,157.9,5,2,5,525,Potential Loyalists
55c00c8a161d2e6d7d731dd87341ad2f,44,1,14.9,5,2,2,522,Potential Loyalists
55eaa587a28bb35f3e8805fcc6237ad5,151,1,34.9,4,2,2,422,Potential Loyalists
55f3d52c6aaf964de0cc0f595c9a5750,79,1,99.99,5,2,4,524,Potential Loyalists
55fbb64f60861980e74c4f136f304297,47,1,15.0,5,2,2,522,Potential Loyalists
56139a11fd758105e9df4db3a0fed099,51,1,0.0,5,2,1,521,Potential Loyalists
561a0a309b05a99917702086e451acce,96,1,66.99,5,2,3,523,Potential Loyalists
561a5e784539f3452c077fbfcf54a1e5,51,1,59.9,5,2,3,523,Potential Loyalists
562b3bca5a8903b7451462b6e7aa6082,39,1,34.9,5,2,2,522,Potential Loyalists
565fb68ac5d1fdf1721f544362f46c35,180,1,30.0,4,2,2,422,Potential Loyalists
5663350f41f9077e7c27f2ab1131bd13,66,1,66.99,5,2,3,523,Potential Loyalists
56741af99968c78688e558b5551c68ec,50,1,72.0,5,2,3,523,Potential Loyalists
569afd870e3085df248dd2a9ed77621a,128,1,99.9,4,2,4,424,Potential Loyalists
56c355e615aa216a8c404c4f3d22383c,121,1,15.0,4,2,2,422,Potential Loyalists
56e674dd2fe123d7ddd38e34b53163ac,62,1,49.99,5,2,3,523,Potential Loyalists
5710203a16b48df3013f69a8f9d6c1e0,55,1,0.0,5,2,1,521,Potential Loyalists
571fa8594059e717187533599bd0c1c4,195,1,24.95,4,2,2,422,Potential Loyalists
574241537a24a10ba4219b4a7c308b4e,47,1,123.51,5,2,4,524,Potential Loyalists
5744cb545c3e8137a49e4078190dcb2c,45,1,0.0,5,2,1,521,Potential Loyalists
575e8735ac3203bfb92c7d52919faf70,52,1,0.0,5,2,1,521,Potential Loyalists
576ea0cab426cd8a00fad9a9c90a4494,109,1,130.4,5,2,4,524,Potential Loyalists
577782f64db1967ca343d0515ba9b1d7,194,1,49.0,4,2,3,423,Potential Loyalists
577f115bcda2b2d4448620beaa01f8bc,190,1,104.0,4,2,4,424,Potential Loyalists
578a719055f199cc37fc781c943a51dd,147,1,52.98,4,2,3,423,Potential Loyalists
5790eb0a154162bb308fa4e642c20585,123,1,277.8,4,2,5,425,Potential Loyalists
57b1099bb38ee91578d2f1c3ee154082,125,1,0.0,4,2,1,421,Potential Loyalists
57e2b4ad2d77ceb7034ddaf45564600d,197,1,0.0,4,2,1,421,Potential Loyalists
57f06135a2656bfab535243f705fc8f6,56,1,35.0,5,2,2,522,Potential Loyalists
57f66dc16e5edbe9417e1e21c783b5a9,44,1,69.0,5,2,3,523,Potential Loyalists
58042c9e927cb9148140e40a7f431dd4,65,1,95.0,5,2,4,524,Potential Loyalists
580ede5a44a53752cbfe26f593e4136a,141,1,119.99,4,2,4,424,Potential Loyalists
581641ee64988e2cb6569a5370073038,35,1,91.9,5,2,4,524,Potential Loyalists
5818716896e61882c80b6044380c0795,163,1,19.9,4,2,2,422,Potential Loyalists
5824772f55a94d6c06cbd5df136f5ba4,140,1,220.64,4,2,5,425,Potential Loyalists
583973d1d74829deaaff6709f318737f,62,1,29.0,5,2,2,522,Potential Loyalists
5895fc39fdbecc7f650ad561eb1f877d,166,1,79.0,4,2,3,423,Potential Loyalists
589e8441e1957f2c027af0f7b11a2da3,141,1,159.9,4,2,5,425,Potential Loyalists
58c5b67c61ad021f18d92170dea1d75c,100,1,122.9,5,2,4,524,Potential Loyalists
58d10d80f3f3dc2d549e0c1f9c63b2c2,131,1,230.0,4,2,5,425,Potential Loyalists
58d711f2c39c1043d41d4594e0b5eaf5,94,1,122.99,5,2,4,524,Potential Loyalists
58fba8b579123690f22f1e0a8cbb8152,193,1,19.9,4,2,2,422,Potential Loyalists
591caa52421a11f48900563773d0a188,83,1,109.99,5,2,4,524,Potential Loyalists
5925dfa8cd87ab4d852383f7039c8bc2,176,1,115.0,4,2,4,424,Potential Loyalists
592fb34649aad7444bd5d804020af7eb,201,1,149.0,4,2,4,424,Potential Loyalists
5936fabf5dfeaa6c31d9f649b5794e2c,54,1,106.9,5,2,4,524,Potential Loyalists
595e38fad1949e25468ad1c7c06924d0,131,1,563.0,4,2,5,425,Potential Loyalists
596ef1de0dbc8272ca72cfca3b3d871e,40,1,439.9,5,2,5,525,Potential Loyalists
599fc5c00b25842c502cd08f08791a1b,169,1,0.0,4,2,1,421,Potential Loyalists
59bb10015afb7afabc67252dbbf21985,38,1,24.9,5,2,2,522,Potential Loyalists
59bf40d8d661b01628706ada5ca977a8,95,1,89.99,5,2,4,524,Potential Loyalists
59c8a5cd77084bf4691e712de2d68213,172,1,129.0,4,2,4,424,Potential Loyalists
59d8d1ea35c02a6a070ee29944b0ea86,191,1,0.0,4,2,1,421,Potential Loyalists
59e8fb2230cc55227b2a21c05975bb5b,129,1,0.0,4,2,1,421,Potential Loyalists
5a063c05a1aa4b43a9682184e6ab50c8,154,1,99.9,4,2,4,424,Potential Loyalists
5a0ff93cfaa09dab931deb90247502b5,38,1,110.65,5,2,4,524,Potential Loyalists
5a2cb558cd7a1f5ff0a0c9014a8022e4,86,1,119.4,5,2,4,524,Potential Loyalists
5a49397fc3ccea61283f726e9b1b813e,157,1,429.0,4,2,5,425,Potential Loyalists
5a494c648fde2d1ec4eb614274ea7159,196,1,225.0,4,2,5,425,Potential Loyalists
5a4ac8dc137c5010a2845fc89f2ccd67,127,1,55.0,4,2,3,423,Potential Loyalists
5a4fa1e501791e36c757683e9fd20c1b,51,1,299.0,5,2,5,525,Potential Loyalists
5a6d092525ea183026c9b405b903fe0c,172,1,1099.0,4,2,5,425,Potential Loyalists
5aa053b724a30bb7f32ba18267be3f5a,79,1,97.5,5,2,4,524,Potential Loyalists
5ad755f2bc4d98be17d9f42b3c1f0c4b,161,1,0.0,4,2,1,421,Potential Loyalists
5ae08af8f3515283b1828222edcb9aea,58,1,36.5,5,2,2,522,Potential Loyalists
5af9e3c7acac75b674e2a7510bf32f69,201,1,35.0,4,2,2,422,Potential Loyalists
5afd3be8c186cc3c4bd4886d3d402473,145,1,60.0,4,2,3,423,Potential Loyalists
5afde1c9bba8add22daf7930d6c8fd83,39,1,199.9,5,2,5,525,Potential Loyalists
5b1be9ec4d6e0f2e3eb073aa560344f5,197,1,53.49,4,2,3,423,Potential Loyalists
5b1beee2c7f97012bd089e13416ee57c,70,1,109.9,5,2,4,524,Potential Loyalists
5b40b6d003822b8ff229a910784fe4e5,199,1,49.0,4,2,3,423,Potential Loyalists
5b4b4c95a263788f6b0c147c0bc93ad3,196,1,199.0,4,2,5,425,Potential Loyalists
5b586399e94f316df6602acbe6d80f70,31,1,59.0,5,2,3,523,Potential Loyalists
5b9a423471efacaa2b6d3ff74db0a572,137,1,44.9,4,2,2,422,Potential Loyalists
5ba20615a231459a4120721fec77e635,181,1,0.0,4,2,1,421,Potential Loyalists
5bb9ad6df9af9994190955a8b9b5b7c1,73,1,0.0,5,2,1,521,Potential Loyalists
5bbc03d010ac4dbcfdfa2018349c8f6e,134,1,199.0,4,2,5,425,Potential Loyalists
5bc01c59a5e53b65fe0cef8f493dbde6,142,1,99.9,4,2,4,424,Potential Loyalists
5bf05b782061b0bd881a17616f9833ac,104,1,106.0,5,2,4,524,Potential Loyalists
5bf4ea2d98005b960eea0dbf652ef4e7,129,1,120.0,4,2,4,424,Potential Loyalists
5c00e849b56a56ea31560d5d66f933e9,40,1,0.0,5,2,1,521,Potential Loyalists
5c3914b94ee76459cbcc768f1bd2dd0a,56,1,499.9,5,2,5,525,Potential Loyalists
5c41a21d4f964c189c2ad704dd18d11f,200,1,174.56,4,2,5,425,Potential Loyalists
5c5f8f357189e6a106da7aa882815a5a,123,1,45.9,4,2,2,422,Potential Loyalists
5c76d8bdec8e69f3bf4bcc379e72a865,102,1,0.0,5,2,1,521,Potential Loyalists
5c9ce64e6f59daa383b4b3cf25d393d3,176,1,179.49,4,2,5,425,Potential Loyalists
5c9f8b7abc2b49d75a2f6711deada9a1,35,1,104.0,5,2,4,524,Potential Loyalists
5cac520e0d32fbde17b1eec2eed08f37,50,1,22.35,5,2,2,522,Potential Loyalists
5cdc02ef57bf0f8500c2876200c620ec,91,1,130.0,5,2,4,524,Potential Loyalists
5cf4e0deb70db6783df2d23d7db1f9b1,186,1,119.0,4,2,4,424,Potential Loyalists
5d3e6a61592164c2924ccec5c7f56058,149,1,274.9,4,2,5,425,Potential Loyalists
5d6ebee8a8bd2d5012d04e7be94ea5e6,79,1,34.9,5,2,2,522,Potential Loyalists
5d81094365fbd7cb0e548f4508fa5e62,194,1,149.9,4,2,4,424,Potential Loyalists
5d88bd88c9579a989ddc851c82b0e5bd,96,1,22.5,5,2,2,522,Potential Loyalists
5d8d6b43f3f42bcc94e23a6729ce16c3,99,1,79.99,5,2,3,523,Potential Loyalists
5db7217aca46713f098e62c6e33990ca,158,1,78.9,4,2,3,423,Potential Loyalists
5dc033c91ee12d58f65c917e0ed03c2d,50,1,27.9,5,2,2,522,Potential Loyalists
5e065c2ae315b9c4549a30b40277d6ad,42,1,61.9,5,2,3,523,Potential Loyalists
5e55dde40568204a0b11cb09f2c38c54,30,1,53.49,5,2,3,523,Potential Loyalists
5e595be768fd3dc726cfb9022af58bb3,65,1,115.0,5,2,4,524,Potential Loyalists
5e631f0a317ae2d8919e83a94b0b51f8,80,1,89.9,5,2,4,524,Potential Loyalists
5e702aef56ab73d6c6e7b870277edec9,151,1,120.0,4,2,4,424,Potential Loyalists
5e8a37a9db66531212450e6bd9a3c9ad,133,1,0.0,4,2,1,421,Potential Loyalists
5e8daf8c56e7ea57b7b508ea39d345c6,89,1,75.96,5,2,3,523,Potential Loyalists
5eb351044bd6b55c52e33510a8529bc3,34,1,42.89,5,2,2,522,Potential Loyalists
5ebb4b34c5aeed7ddda4fefe8e38f64a,29,1,95.38,5,2,4,524,Potential Loyalists
5ec2088063a452edc9e72375fccec9f8,128,1,92.0,4,2,4,424,Potential Loyalists
5ef3e5d1f29c98aeda2d09225be21d8f,180,1,0.0,4,2,1,421,Potential Loyalists
5ef5ee5db0d3088844b10293c5535a95,136,1,51.81,4,2,3,423,Potential Loyalists
5efea094993d7cad5dcf720125dbf199,77,1,44.9,5,2,2,522,Potential Loyalists
5f204b6a83d8d323d4c2935f71cbbbbb,87,1,50.49,5,2,3,523,Potential Loyalists
5f241b7659042015a3c45005ef37c0ec,146,1,116.9,4,2,4,424,Potential Loyalists
5f349193a205124186b7433d20ac52e6,45,1,44.0,5,2,2,522,Potential Loyalists
5f7776426b25da9e5d212c3de7102003,86,1,104.71,5,2,4,524,Potential Loyalists
5f7d7732b351ce851a158528581af05f,112,1,445.0,5,2,5,525,Potential Loyalists
5f804c4f73397c6b7d0643012d788c83,67,1,100.99,5,2,4,524,Potential Loyalists
5f96ec83805d059fcff96db83a407338,109,1,145.9,5,2,4,524,Potential Loyalists
5f9d0a2d1cbdc542a46b46a8b3511701,102,1,132.0,5,2,4,524,Potential Loyalists
5fa1f56316f4154109ceb42651385b7c,148,1,129.9,4,2,4,424,Potential Loyalists
5fbd0db43d845f806db24e5ef013b81e,41,1,0.0,5,2,1,521,Potential Loyalists
5fbf0be1301bc6bbd95ee93d947a51c6,181,1,99.98,4,2,4,424,Potential Loyalists
5fe52c2b0468fc25bba30f41035c4540,151,1,20.9,4,2,2,422,Potential Loyalists
5ff5ee62ebd03a9ade4bb576f7f1e483,45,1,49.49,5,2,3,523,Potential Loyalists
601d7421c2ded8c1caffb014b9f19d79,188,1,79.99,4,2,3,423,Potential Loyalists
603101e05adcd4cc4ade66118784ddae,101,1,79.9,5,2,3,523,Potential Loyalists
60389b9628af3e1ed0b3d14226b77994,182,1,46.9,4,2,2,422,Potential Loyalists
60676486b9681a6de27cc34fbfbc057c,34,1,64.9,5,2,3,523,Potential Loyalists
607f4c2924c362edbfbb34ef76a02342,185,1,35.9,4,2,2,422,Potential Loyalists
608b221bbdb07cb279018c0dd04cc730,144,1,1499.0,4,2,5,425,Potential Loyalists
60af18e2b219938a9c9755aa018cd46c,172,1,79.0,4,2,3,423,Potential Loyalists
60e2c1c1b1d94d1a3f157741545ffc39,51,1,16.29,5,2,2,522,Potential Loyalists
61187e65b3917713604f3debd31fc0fb,149,1,599.0,4,2,5,425,Potential Loyalists
6142e278d63f40dd65e24a89cda7f4cd,37,1,0.0,5,2,1,521,Potential Loyalists
61435d982420fb720f85d1bb6047fc6f,143,1,779.0,4,2,5,425,Potential Loyalists
6143af65fa3b3ba78098b7117ef00d23,91,1,0.0,5,2,1,521,Potential Loyalists
6146f341573c3d49d52cb007c14796e2,50,1,34.9,5,2,2,522,Potential Loyalists
616309b2eeb7bd9c05b0fdfbab28e6c6,93,1,134.9,5,2,4,524,Potential Loyalists
617fef83062c1fcccd20798268cb6199,176,1,45.0,4,2,2,422,Potential Loyalists
618c92fdec3da9b656706b14ff162913,90,1,539.8199999999999,5,2,5,525,Potential Loyalists
6194f8cda70a2a8a3eb91467b04a6fae,93,1,60.0,5,2,3,523,Potential Loyalists
619971e88ce09faa7047a97feb887755,87,1,114.9,5,2,4,524,Potential Loyalists
61bc6c4a059f69ea37ec1fc5abfca27f,195,1,0.0,4,2,1,421,Potential Loyalists
61bf8e4656ece5791021786c756f1894,78,1,189.9,5,2,5,525,Potential Loyalists
61c5df1c0ba751e67109d3a9448ba372,174,1,54.87,4,2,3,423,Potential Loyalists
61cd1aa2c24f2dde3e451da8d049fd81,85,1,0.0,5,2,1,521,Potential Loyalists
61ed6dbae0e47f36937a930897a9afa7,35,1,66.0,5,2,3,523,Potential Loyalists
61fa90fbaf8ae2ef37080c2f8acbd0f0,80,1,169.9,5,2,5,525,Potential Loyalists
