cluster_id,segment,customers,customer_share_pct,total_revenue,revenue_share_pct,recency_days,frequency,monetary,avg_order_value,avg_review_score,avg_delivery_days,late_delivery_rate,total_items,distinct_categories,freight_to_sales_ratio,credit_card_share
3,High-Value Multi-Order Customers,21594,23.130315559459287,7489044.85,48.55888313494749,234.0,1.0,346.81137584514215,346.81137584514215,3.6830138001296655,16.89281154326562,0.17629897193664906,1.278040196350838,1.0000463091599519,0.15989935016639656,0.97866581107056
4,Dormant Low-Engagement Buyers,33828,36.23470939823047,3626115.1,23.511689795096963,204.0,1.0,107.19271313704624,107.19271313704624,4.534764100744945,9.06468571982064,0.006503488234598558,1.0553387726144023,1.0,0.22483077922686578,0.997264663891638
2,Premium Basket Buyers,17769,19.033184087062704,2510091.04,16.275402258999534,226.0,1.0,141.26236929483932,141.26236929483932,4.21132309077607,12.884194523519946,0.07743823512859474,1.1325341887556981,1.0,0.24400624619345931,0.010933127320506643
1,Recent Satisfied Buyers,3480,3.727586280768654,1043076.51,6.763296436914635,198.0,1.896551724137931,299.7346293103448,168.7632209313994,3.9734530651340996,11.825204491507806,0.06247719394271118,2.543390804597701,2.1241379310344826,0.2794431839505489,0.7586874549805025
0,Service-Risk / Low-Satisfaction Customers,16687,17.87420467447889,754277.73,4.890728374041382,224.0,1.0,45.201517948103316,45.201517948103316,3.9967939114280577,13.887517516130321,0.11919458260921675,1.07412956193444,1.0002996344459758,0.7330872535440758,0.7694363323948897
